order_id,product_id,product_name,category,supplier_name,quantity,unit_price,total_amount,currency,order_date,delivery_date,country,address,order_status,payment_method,warehouse_code,lead_time_days,discount_pct,customer_email,customer_rating
ORD-000344,PRD-0008,Protein Powder 2kg,Apparel,Pacific Trade SAS,108.0,2241.17,242046.36,BRL,2023-06-16,2023-08-12,Colombia,Colombia | Bogotá | 110111,Delivered,PayPal,WH-MED-02,29.0,27.3,carlos.r@gmail.com,4.7
ORD-000345,PRD-0010,Protein Powder 2kg,Food and Beverage,Logistics Pro S.A.,374.0,1658.11,620133.14,USD,2023-09-09,2023-10-30,Peru,Cusco,In Transit,Bank Transfer,WH-CAL-03,26.0,24.0,ana.m@yahoo.com,2.4
ORD-000346,PRD-0014,Safety Gloves L,Industrial,Pacific Trade SAS,354.0,1955.74,692331.96,BRL,2022-06-28,2022-07-29,Colombia,Medellín,In transit,PayPal,WH-SCL-05,13.0,19.7,sofia.v@yahoo.com,4.8
ORD-000347,PRD-0032,LED Strip 5m,Food & Beverage,Andean Freight Co.,108.0,2456.27,265277.16,USD,2022-08-06,2022-08-16,Chile,Concepción,In Transit,Cash,WH-SCL-05,24.0,9.7,ana.m@yahoo.com,2.1
ORD-000348,PRD-0007,Safety Gloves L,Personal Care,Pacific Trade SAS,259.0,1654.44,,MXN,2024-03-28,2024-04-28,Peru,Cusco/Peru/15001,PENDING,Credit Card,WH-BOG-01,18.0,36.7,carlos.r@gmail.com,3.4
ORD-000349,PRD-0012,Laptop Pro 15,Apparell,Global Cargo Ltda,259.0,1823.77,,MXN,2022-05-31,2022-07-19,Chile,Concepción,Delivered,PayPal,WH-LIM-04,39.0,17.5,ana.m@outlook.com,2.9
ORD-000350,PRD-0041,Safety Gloves L,Food & Beverage,Andean Freight Co.,403.0,366.11,147542.33,MXN,2022-02-18,2022-03-15,Chile,Valparaíso,Delivered,PayPal,WH-LIM-04,29.0,35.4,ana.m@outlook.com,2.3
ORD-000344,PRD-0045,Safety Gloves L,electronics,Andean Freight Co.,326.0,953.49,310837.74,MXN,2024-08-12,2024-09-04,Chile,Valparaíso,In Transit,Cash,WH-SCL-05,22.0,11.3,john.d@outlook.com,1.9
ORD-000351,PRD-0020,Bluetooth Speaker,Apparel,Global Cargo Ltda,450.0,783162.67,352423201.5,COP,2022-10-27,2022-11-29,Chile,Concepción,Returned,Cash,WH-BOG-01,29.0,4.6,john.d@outlook.com,3.5
ORD-000352,PRD-0031,Bluetooth Speaker,Electronics,Pacific Trade SA S,33.0,2058.29,67923.57,MXN,2022-08-07,2022-09-23,Peru,Cusco,Pending,PayPal,WH-LIM-04,37.0,10.4,john.d@outlook.com,4.7
ORD-000353,PRD-0000,Coffee Maker 12cup,Apparel,Andean Freightt Co.,209.0,1659.9,346919.1,BRL,2022-02-27,,Mexico,Guadalajara,Delivered,Credit Card,WH-LIM-04,17.0,8.3,luis.p@outlook.com,3.4
ORD-000354,PRD-0012,Protein Powder 2kg,Apparel,FastShip Colombia,206.0,29.85,9864.23,BRL,2022-05-19,2022-07-16,Brasil,São Paulo,Cancelled,Cash,WH-BOG-01,14.0,6.9,john.d@company.co,4.7
ORD-000355,prd-0012,Coffee Maker 12cup,Electronics,Global Cargo Ltda,27.0,1806.92,48786.84,BRL,2022-07-28,2022-09-07,Brasil,Rio de Janeiro,Returned,Bank Transfer,WH-CAL-03,29.0,25.2,carlos.r@yahoo.com,3.3
ORD-000356,PRD-0049,Solar Panel 250W,Apparel,FastShip Colombia,67.0,1147.43,76877.81,MXN,2024-01-05,2024-05-05,Peru,Arequipa,In Transit,Cash,WH-SCL-05,39.0,30.6,maria.g@company.co,3.2
ORD-000357,PROD-001,Wireless Headset,Food & Beverage,Andean Freight Co.,355.0,739.6,262558.0,USD,2023-09-17,2023-10-20,Brasil,Brasil | Rio de Janeiro | 01310-100,PENDING,PayPal,WH-BOG-01,13.0,10.3,ana.m@yahoo.com,2.7
ORD-000358,PRD-0032,Protein Powder 2kg,Personal Care,Andean Freight Co.,335.0,1483.36,496925.6,BRL,2023-03-24,2023-04-14,Chile,Valparaíso,In Transit,Bank Transfer,WH-MED-02,22.0,1.1,maria.g@yahoo.com,4.4
ORD-000359,PRD-0015,Mechanical Keyboard,electronics,Global Cargo Ltda,191.0,286.07,54639.37,BRL,2024-05-04,2024-05-24,Chile,"Chile, Valparaíso, 8320000",Pending,Credit Card,WH-SCL-05,32.0,9.8,sofia.v@company.co,4.0
ORD-000360,PRD-0028,Mechanical Keyboard,Personal Care,FastShip Colombia,18382.0,546.31,10042270.42,BRL,2024-12-11,2025-01-07,Colombia,Cali,Cancelled,Cash,WH-MED-02,36.0,20.4,sofia.v@yahoo.com,1.8
ORD-000361,PRD-0035,Running Shoes M,Electronics,FastShip Colombia,259.0,2106.92,,USD,2022-05-03,2022-05-31,Peru,Lima,In Transit,PayPal,WH-MED-02,6.0,35.3,ana.m@yahoo.com,2.2
ORD-000362,PRD-9999,Safety Gloves L,Apparel,Pacific Trade SAS,237.0,1194.79,283165.23,USD,2024-04-11,2024-06-05,Colombia,Cali,In Transit,Unknown,WH-BOG-01,16.0,18.7,ana.m@gmail.com,3.1
ORD-000363,PRD-0023,LED Strip 5m,Unknown,Andean Freight Co.,392.0,240.03,94091.76,COP,2023-12-05,2024-01-17,Colombia,Cali,Returned,Unknown,WH-SCL-05,20.0,24.7,luis.p@company.co,2.4
ORD-000364,PRD-0026,Coffee Maker 12cup,Personal Care,Andean Freight Co.,106.0,271.51,28780.06,USD,2023-06-28,,Mexico,Monterrey,Pending,Credit Card,WH-MED-02,3.0,24.1,maria.g@outlook.com,4.1
ORD-000363,PRD-0013,LED Strip 5m,Personal Care,Andean Freight Co.,213.0,2400.53,511312.89,USD,2022-01-02,2022-02-18,Peru,Peru | Cusco | 15001,PENDING,Credit Card,WH-MED-02,43.0,17.3,ana.m@gmail.com,4.5
ORD-000365,PRD_0045,Safety Gloves L,Apparel,Global Cargo Ltda,341.0,1005.17,342762.97,USD,2024-02-13,2024-02-21,Chile,Valparaíso,In Transit,Bank Transfer,Unknown,42.0,1.2,ana.m@outlook.com,3.4
ORD-000366,PRD-0007,Safety Gloves L,Electronics,Global Cargo Ltda,29.0,1323.045,-21753.19,USD,2022-05-20,2022-06-05,Peru,Arequipa,Returned,Cash,WH-CAL-03,38.0,33.7,carlos.r@company.co,3.5
ORD-000367,PRD-9999,Solar Panel 250W,Food and Beverage,Andean Freight Co.,183.0,1830.84,335043.72,BRL,2022-09-01,2022-10-23,Mexico,Monterrey,Cancelled,Credit Card,WH-MED-02,5.0,25.8,ana.m@gmail.com,4.2
ORD-000368,PRD-0012,Protein Powder 2kg,Personal Care,Logistics Pro S.A.,426.0,1209.16,515102.16,USD,2024-11-14,2024-12-12,Mexico,Guadalajara,Cancelled,Bank Transfer,WH-BOG-01,26.0,10.3,john.d@outlook.com,1.1
ORD-000359,PRD-0036,Industrial Drill,Apparel,Global Cargo Ltda,268.0,977.71,262026.28,MXN,2024-07-26,2024-08-31,Brasil,Brasília,Returned,Credit Card,WH-SCL-05,43.0,33.5,luis.p@yahoo.com,1.3
ORD-000364,PRD-0034,Coffee Maker 12cup,Electronics,FastShip Colombia,268.0,79.06,21188.08,BRL,2022-08-22,2022-10-01,Colombia,Medellín,Delivered,Bank Transfer,WH-SCL-05,36.0,23.4,carlos.r@outlook.com,3.0
ORD-000369,PRD-0001,LED Strip 5m,Electronics,Pacific Trade SAS,294.0,791.3,232642.2,USD,2022-05-01,2022-06-05,Colombia,Colombia | Medellín | 110111,In Transit,Cash,WH-SCL-05,26.0,8.7,ana.m@yahoo.com,3.8
ORD-000370,PRD-0049,Running Shoes M,Apparel,LOGISTICS PRO S.A.,250.0,293.65,73412.5,USD,2022-10-02,2022-11-02,Peru,"Peru, Lima, 15001",Cancelled,Cash,WH-SCL-05,17.0,16.5,,2.6
ORD-000371,PRD-0008,Laptop Pro 15,Unknown,Global Cargo Ltda,261.0,680.12,177511.32,COP,2023-10-12,2023-11-18,Colombia,Medellín,Returned,Credit Card,WH-SCL-05,40.0,34.8,sofia.v@yahoo.com,4.6
ORD-000372,PRD-0030,Coffee Maker 12cup,Industriall,Logistics Pro S.A.,398.0,2368.04,942479.92,USD,2024-04-11,,Brasil,São Paulo,Pending,PayPal,WH-356,39.0,20.4,luis.p@company.co,1.5
ORD-000373,PRD-0003,Coffee Maker 12cup,Apparel,Global Cargo Ltda,11.0,2097.97,23077.67,COP,2023-07-09,,Colombia,"Colombia, Medellín, 110111",In Transit,Cash,WH-SCL-05,10.0,34.6,maria.g@outlook.com,1.6
ORD-000374,PRD-0045,LED Strip 5m,Personal Care,FastShip Colombia,26.0,1737.67,45179.42,COP,2022-03-13,,Peru,Lima,Returned,Credit Card,WH-CAL-03,16.0,22.5,,1.7
ORD-000375,PRD-0025,Bluetooth Speaker,Industrial,Logistics Pro S.A.,144.0,281.84,40584.96,USD,2024-08-28,2024-09-17,Colombia,Bogotá,Pending,Bank Transfer,WH-LIM-04,-5.0,10.8,sofia.v@gmail.com,4.2
ORD-000376,PRD-0040,Laptop Pro 15,Food & Beverage,FastShip Colombia,369.0,679.52,250742.88,MXN,2022-08-18,2022-08-25,Colombia,Cali,In Transit,PayPal,WH-SCL-05,17.0,35.2,maria.g@yahoo.com,3.0
ORD-000377,PRD-0002,Solar Panel 250W,Electronics,Logistics Pro S.A.,154.0,1911.41,294357.14,COP,2024-03-15,2024-03-24,Mexico,Guadalajara,Delivered,Credit Card,WH-LIM-04,10.0,20.4,sofia.v@company.co,2.4
ORD-000378,PRD-0049,Safety Gloves L,Personal Care,Global Cargo Ltda,314.0,1323.045,-151775.04,USD,2022-09-06,2022-09-07,Colombia,Cali,In Transit,Bank Transfer,WH-SCL-05,37.0,24.7,sofia.v@outlook.com,4.8
ORD-000379,PRD-0031,Coffee Maker 12cup,Electroniics,Pacific Trade SAS,50.0,2324.27,116213.5,USD,2024-01-27,2024-02-06,Mexico,Ciudad de México,Delivered,Bank Transfer,WH-LIM-04,25.0,10.0,ana.m@company.co,3.2
ORD-000380,PRD-0002,Wireless Headset,Personal Care,FastShip Colombia,77.0,869.89,66981.53,MXN,2022-06-10,2022-10-29,Peru,Lima,Delivered,Bank Transfer,WH-SCL-05,22.0,16.7,sofia.v@outlook.com,3.0
ORD-000381,PRD-0003,Laptop Pro 15,Industrial,FastShip Colombia,371.0,2260.68,838712.28,BRL,2022-05-21,2022-07-02,Brasil,Brasília/Brasil/01310-100,Pending,Credit Card,WH-MED-02,27.0,12.0,luis.p@gmail.com,3.0
ORD-000382,PRD-0014,Mechanical Keyboard,Food & Beverage,Andean Freight Co.,52.0,2382.02,123865.04,BRL,2024-06-05,,Mexico,Guadalajara,Returned,PayPal,WH-CAL-03,30.0,23.1,carlos.r@company.co,3.0
ORD-000383,PRD-0010,Wireless Headset,Food & Beverage,fastship colombia,486.0,1084.89,527256.54,MXN,2022-12-02,2022-12-14,Brasil,Brasília,Delivered,PayPal,WH-BOG-01,1.0,12.3,john.d@yahoo.com,4.2
ORD-000384,PRD-0026,Coffee Maker 12cup,APPAREL,Fast Ship Colombia,450.0,210.24,94608.0,USD,2022-08-31,2022-10-10,Peru,Peru | Lima | 15001,Returned,Credit Card,WH-MED-02,38.0,2.0,carlos.r@yahoo.com,2.0
ORD-000385,PRD-0007,Bluetooth Speaker,Electronics,Andean Freight Co.,367.0,1270.78,466376.26,BRL,2024-08-12,2024-12-09,Colombia,Medellín,In Transit,Credit Card,WH-SCL-05,34.0,31.2,maria.g@company.co,3.2
ORD-000386,PRD-0031,Wireless Headset,Personal Care,Andean Freight Co.,117.0,269.58,31540.86,MXN,2022-01-31,2022-02-24,Chile,"Calle 667, Santiago (Chile) 8320000",In Transit,PayPal,WH-BOG-01,25.0,22.1,sofia.v@company.co,3.0
ORD-000387,PRD-0028,Bluetooth Speaker,Food & Beverage,FastShip Colombia,153.0,1323.045,,COP,2023-09-02,,Brasil,São Paulo,Delivered,Bank Transfer,WH-CAL-03,1.0,17.0,carlos.r@outlook.com,4.6
ORD-000388,PRD-0049,Mechanical Keyboard,Apparel,Pacific Trade SAS,167.0,1323.045,-147065.21,BRL,2023-06-16,2023-07-19,Colombia,Bogotá,Delivered,Credit Card,WH-CAL-03,38.0,20.3,ana.m@gmail.com,1.9
ORD-000389,PRD-0019,Running Shoes M,Food & Beverage,FastShip Colombia,32.0,2014.74,64471.68,COP,2024-09-12,2024-09-19,Brasil,Brasília,In transit,Cash,WH-SCL-05,43.0,22.5,ana.m@company.co,3.1
ORD-000390,P-123,Running Shoes M,electronics,FastShip Colombia,174.0,1192.34,207467.16,COP,2023-03-23,2023-04-25,Colombia,Cali,Returned,PayPal,WH-BOG-01,16.0,1.0,maria.g@company.co,4.6
ORD-000391,PRD-0017,Laptop Pro 15,Industrial,Pacific Trade SAS,82.0,73.92,6061.44,COP,2023-01-06,2023-02-23,Mexico,Monterrey,In Transit,Credit Card,WH-CAL-03,39.0,16.9,luis.p@outlook.com,3.3
ORD-000392,PRD-0007,Running Shoes M,Personal Care,Logistics Pro S.A.,407.0,669.02,272291.14,USD,2022-05-05,,Peru,Lima,Delivered,Bank Transfer,WH-CAL-03,19.0,16.5,john.d@company.co,2.8
ORD-000393,PRD-0028,Safety Gloves L,Apparell,Andean Freight Co.,316.0,276.27,87301.32,COP,2022-09-18,2022-11-06,Chile,Santiago,Cancelled,Credit Card,WH-LIM-04,27.0,33.0,sofia.v@outlook.com,3.5
ORD-000394,PRD-0029,Mechanical Keyboard,Electronics,Global Cargo Ltda,6.0,2106.8,12640.8,COP,2022-06-09,2022-06-29,Colombia,Cali,In Transit,Bank Transfer,WH-MED-02,16.0,32.4,john.d@gmail.com,2.4
ORD-000395,PRD-0003,Safety Gloves L,Personal Care,Pacific Trade SAS,436.0,335.0,146060.0,Dollars,2022-09-08,2022-09-26,Mexico,Ciudad de México,Returned,Bank Transfer,WH-MED-02,5.0,14.9,ana.m@yahoo.com,3.3
ORD-000396,PRD-0007,Bluetooth Speaker,Apparel,LOGISTICS PRO S.A.,438.0,2133.35,934407.3,BRL,2022-07-30,2022-08-01,Colombia,Bogotá,Returnned,Cash,WH-BOG-01,5.0,13.3,,4.4
ORD-000397,PRD-0038,Protein Powder 2kg,Apparel,FastShip Colombia,131.0,1351.55,177053.05,USD,2023-09-12,2023-09-15,Peru,Lima,In Transit,PayPal,WH-SCL-05,30.0,38.4,john.d@outlook.com,3.2
ORD-000398,PRD-0028,Mechanical Keyboard,Electronics,Andean Freight Co.,111.0,936.21,103919.31,COP,2022-12-20,2023-02-07,Mexico,Monterrey,Pending,PayPal,WH-MED-02,11.0,10.9,luis.p@gmail.com,2.6
ORD-000399,PRD-0009,Running Shoes M,Food & Beverage,Pacific Trade SAS,332.0,129.51,42997.32,COP,2024-01-30,2024-02-11,Brasil,São Paulo,Cancelled,Credit Card,WH-SCL-05,3.0,4.4,carlos.r@company.co,1.9
ORD-000400,PRD-0001,Laptop Pro 15,Food & Beverage,Andean Freight Co.,445.0,1609.07,716036.15,USD,2024-06-10,2024-07-26,Brasil,Rio de Janeiro,Cancelled,PayPal,WH-CAL-03,3.0,31.6,carlos.r@outlook.com,4.4
ORD-000401,PRD-0002,Office Chair Ergonomic,Apparel,Logistics Pro S.A.,396.0,675.33,267430.68,COP,2024-10-23,2024-11-21,Mexico,Guadalajara,In Transit,Bank Transfer,WH-CAL-03,34.0,2.5,,2.6
ORD-000402,PRD-0038,Bluetooth Speaker,Apparel,Andean Freight Co.,49.0,1308.76,64129.24,BRL,2024-08-02,,Peru,Arequipa,Cancelled,PayPal,WH-BOG-01,45.0,20.7,carlos.r@yahoo.com,4.4
ORD-000401,PRD-0003,Mechanical Keyboard,Electronics,Andean Freight Co.,362.0,1275.44,461709.28,BRL,2023-03-09,,Colombia,Bogotá,Cancelled,PayPal,WH-BOG-01,29.0,13.2,luis.p@gmail.com,1.8
ORD-000403,PRD-0033,Mechanical Keyboard,Industrial,LOGISTICS PRO S.A.,433.0,2071.95,897154.35,BRL,2022-06-09,2022-07-26,Peru,Lima,Cancelled,Credit Card,WH-SCL-05,33.0,39.8,ana.m@gmail.com,4.5
ORD-000404,PRD-0030,Office Chair Ergonomic,Unknown,Pacific Trade SAS,368.0,589.87,217072.16,COP,2023-01-11,2023-12-10,Colombia,Cali,Delivered,Bank Transfer,WH-SCL-05,23.0,6.5,luis.p@outlook.com,1.6
ORD-000405,PRD-0048,Office Chair Ergonomic,Personal Care,Unknown,114.0,1451.85,165510.9,USD,2022-07-30,2022-09-25,Mexico,Monterrey,In Transit,Credit Card,WH-SCL-05,20.0,8.1,luis.p@gmail.com,3.4
ORD-000406,PRD-0050,Coffee Maker 12cup,Electronics,Unknown,174.0,1580.21,274956.54,USD,2024-05-16,2024-07-02,Colombia,Medellín,Returned,Bank Transfer,WH-BOG-01,12.0,26.9,maria.g@outlook.com,3.6
ORD-000407,PRD-0032,Laptop Pro 15,electronics,FastShip Colombia,10.0,560.96,5609.6,USD$,2024-07-13,2024-08-28,Chile,Valparaíso,IN TRANSIT,PayPal,WH-CAL-03,45.0,30.2,john.d@outlook.com,4.3
ORD-000408,PRD-0033,Solar Panel 250W,Industrial,Global Cargo Ltda,492.0,2017.96,992836.32,BRL,2023-08-05,2023-09-12,Peru,Cusco,Delivered,Bank Transfer,WH-MED-02,9.0,20.4,luis.p@company.co,4.9
ORD-000409,PRD-0043,Wireless Headset,Personal Care,Pacific Trade SAS,364.0,1953.57,6071.78,COP,2022-04-11,2022-04-28,Colombia,Cali,Returned,Bank Transfer,WH-BOG-01,43.0,5.9,carlos.r@outlook.com,4.5
ORD-000410,PRD-0014,Coffee Maker 12cup,Industrial,Pacific Trade SAS,168.0,1965.83,330259.44,USD,2023-11-06,2023-11-16,Mexico,Ciudad de México,Cancelld,PayPal,WH-SCL-05,40.0,22.7,carlos.r@outlook.com,3.0
ORD-000411,PRD-0041,Laptop Pro 15,Personal Care,Andean Freight Co.,395.0,1989.53,785864.35,COP,2023-10-14,2023-10-27,Chile,Valparaíso,Cancelled,Bank Transfer,WH-CAL-03,37.0,1.8,sofia.v@gmail.com,2.8
ORD-000412,PRD-0019,Coffee Maker 12cup,Electronics,Logistics Pro S.A.,116.0,17.82,2067.12,USD,2022-05-27,2022-07-25,Brasil,Brasil | Brasília | 01310-100,Delivered,PayPal,WH-SCL-05,23.0,21.8,carlos.r@outlook.com,4.2
ORD-000413,PRD-0039,LED Strip 5m,Industrial,Pacific Trade SA S,259.0,800.74,,MXN,2022-07-02,,Mexico,Monterrey,In transit,PayPal,WH-BOG-01,35.0,11.1,sofia.v@company.co,3.0
ORD-000414,PRD-0006,Running Shoes M,Apparel,Andean Freight Co.,154.0,2250.51,346578.54,BRL,2022-03-29,2022-05-04,Chile,Concepción,Returned,Cash,WH-MED-02,25.0,21.5,john.d@yahoo.com,1.4
ORD-000415,P-123,LED Strip 5m,Unknown,Logistics Pro S.A.,246.0,1331.9,327647.4,COP,2022-06-13,2022-07-08,Chile,Concepción,Cancelled,PayPal,WH-MED-02,25.0,39.0,sofia.v@outlook.com,3.0
ORD-000416,PRD-0001,Safety Gloves L,Electronics,Andean Freight Co.,272.0,668.62,27251.39,COP,2022-03-31,2022-04-04,Colombia,"Colombia, Bogotá, 110111",In Transit,PayPal,WH-SCL-05,37.0,15.7,,2.2
ORD-000417,PRD-0041,Bluetooth Speaker,Food and Beverage,Global Cargo Ltda,286.0,1323.045,-125413.86,MXN,2023-12-19,2024-02-11,Peru,Lima,Pending,PayPal,WH-LIM-04,27.0,5.6,carlos.r@outlook.com,4.6
ORD-000418,PRD-0023,Office Chair Ergonomic,Apparel,FastShip Colombia,49.0,1432.34,70184.66,MXN,2022-06-03,2022-06-23,Brasil,"Calle 992, Rio de Janeiro (Brasil) 01310-100",Delivered,Cash,WH-LIM-04,30.0,3.2,luis.p@company.co,3.9
ORD-000419,PRD-0025,Office Chair Ergonomic,Personal Care,Pacific Trade SAS,71433.0,1866.5,133329694.5,USD,2023-06-28,,Colombia,Bogotá,PENDING,Bank Transfer,WH-MED-02,31.0,8.4,john.d@gmail.com,2.0
ORD-000420,PRD-0030,Running Shoes M,Apparel,Pacific Trade SAS,334.0,59.12,19746.08,USD,2022-05-14,2022-07-02,Brasil,São Paulo,Delivered,Bank Transfer,Unknown,21.0,10.7,carlos.r@company.co,1.3
ORD-000421,PRD-0002,Laptop Pro 15,Apparel,Andean Freight Co.,231.0,1038.35,239858.85,USD,2024-03-26,2024-04-26,Colombia,Medellín,Cancelld,Cash,WH-SCL-05,19.0,25.6,carlos.r@yahoo.com,4.5
ORD-000422,PRD-0033,Wireless Headset,Electronics,FastShip Colombia,261.0,2024.88,528493.68,MXN,2024-04-23,2024-05-22,Chile,Concepción,In Transit,PayPal,WH-CAL-03,5.0,20.2,,4.3
ORD-000423,PRD-0014,Wireless Headset,Industrial,Pacific Trade SAS,339.0,1408.15,477362.85,USD,2022-05-30,2022-07-17,Mexico,Monterrey,Pending,Cash,WH-MED-02,33.0,20.5,maria.g@yahoo.com,1.2
ORD-000424,PRD-0019,Office Chair Ergonomic,electronics,Andean Freightt Co.,206.0,1343.52,276765.12,USD,2023-10-27,2023-12-06,Peru,Cusco,Returned,PayPal,WH-BOG-01,37.0,15.4,john.d@outlook.com,2.6
ORD-000425,PRD-0034,Running Shoes M,Industrial,FastShip Colombia,16854.0,2024.19,34115698.26,MXN,2022-04-28,2022-05-21,Colombia,Medellín,Returned,PayPal,Unknown,13.0,39.9,,1.2
ORD-000426,PRD-0018,Wireless Headset,Apparel,LOGISTICS PRO S.A.,115.0,1868.04,214824.6,USD,2024-06-06,2024-07-07,Chile,Santiago,In Transit,Credit Card,WH-CAL-03,3.0,30.8,luis.p@gmail.com,1.9
ORD-000427,PROD-001,Bluetooth Speaker,Industrial,Pacific Trade SA S,23.0,1328.46,30554.58,MXN,2022-02-05,2022-02-15,Colombia,Medellín,Returned,Cash,WH-BOG-01,28.0,27.5,luis.p@yahoo.com,4.5
ORD-000428,PRD-0018,Office Chair Ergonomic,Apparel,Logistics Pro S.A.,388.0,734.88,285133.44,BRL,2023-01-30,2023-02-11,Colombia,Cali,Delivered,Bank Transfer,WH-LIM-04,37.0,23.7,,2.8
ORD-000429,PRD-0010,Wireless Headset,Electronics,Andean Freight Co.,327.0,2025.75,662420.25,MXN,2022-05-25,2022-06-26,Mexico,Ciudad de México,Returned,Credit Card,WH-LIM-04,5.0,22.3,luis.p@company.co,2.1
ORD-000430,PRD-0034,Laptop Pro 15,Industrial,Andean Freightt Co.,480.0,2125.06,1020028.8,USD,2022-11-13,2022-12-18,Peru,Lima,Delivered,PayPal,WH-510,39.0,18.2,maria.g@yahoo.com,2.1
ORD-000431,PRD-0028,LED Strip 5m,Apparel,Andean Freight Co.,374.0,889.01,332489.74,BRL,2023-04-29,2023-06-22,Colombia,Medellín,Pending,Credit Card,WH-SCL-05,15.0,11.2,,3.6
ORD-000432,PRD-0015,LED Strip 5m,Personal Care,Andean Freight Co.,299.0,1118.79,334518.21,COP,2023-09-12,2023-10-05,Brasil,Rio de Janeiro,In Transit,PayPal,WH-CAL-03,14.0,19.2,maria.g@gmail.com,3.8
ORD-000433,PRD-0043,Wireless Headset,Personal Care,Logistics Pro S.A.,362.0,570.79,206625.98,MXN,2022-05-22,2022-06-08,Chile,Valparaíso,Cancelld,Cash,WH-LIM-04,8.0,14.3,sofia.v@company.co,1.5
ORD-000434,PRD-9999,Wireless Headset,electronics,Andean Freight co.,51.0,1670.78,85209.78,MXN,2023-02-21,2023-12-03,Mexico,Monterrey,Pending,Bank Transfer,WH-BOG-01,41.0,1.2,sofia.v@yahoo.com,2.8
ORD-000435,PRD-0027,Running Shoes M,Apparell,FastShip Colombia,435.0,554.35,241142.25,USD,2023-03-04,2023-04-09,Peru,Cusco,Cancelld,Credit Card,WH-CAL-03,19.0,20.4,carlos.r@company.co,4.5
ORD-000436,PRD-0004,Office Chair Ergonomic,Industrial,Global Cargo Ltda,183.0,1714.85,313817.55,USD,2023-09-04,,Brasil,"Calle 761, São Paulo (Brasil) 01310-100",In Transit,Cash,WH-CAL-03,10.0,9.1,,3.8
ORD-000437,PRD-0038,Safety Gloves L,Personal Care,Pacific Trade SAS,149.0,1323.045,-100886.41,BRL,2024-05-20,2024-07-04,Chile,"Chile, Santiago, 8320000",Pending,Credit Card,WH-CAL-03,27.0,32.0,luis.p@company.co,3.1
ORD-000438,PRD-0049,Protein Powder 2kg,Electronics,Pacific Trade SAS,483.0,1013.59,489563.97,COP,2024-10-25,2024-12-06,Colombia,Bogotá,Delivered,Bank Transfer,WH-517,5.0,22.7,,1.1
ORD-000439,PRD-0038,Wireless Headset,Apparel,Pacific Trade SAS,274.0,573.42,157117.08,BRL,2022-08-28,2022-10-14,Brasil,Rio de Janeiro,In Transit,PayPal,WH-SCL-05,12.0,17.2,sofia.v@outlook.com,2.9
ORD-000440,PRD-0018,LED Strip 5m,Personal Care,Andean Freight Co.,492.0,170.51,83890.92,COP,2024-01-28,2024-03-01,Peru,Lima,Pending,PayPal,WH-MED-02,18.0,28.8,luis.p@company.co,3.2
ORD-000441,PRD-0019,Safety Gloves L,Industrial,Logistics Pro S.A.,358.0,1369.9,490424.2,MXN,2024-04-21,2024-05-19,Chile,"Chile, Santiago, 8320000",Returned,Credit Card,WH-MED-02,7.0,26.2,maria.g@gmail.com,1.2
ORD-000442,PRD-0050,Laptop Pro 15,Industrial,Logistics Pro S.A.,61.0,1960.47,119588.67,BRL,2024-03-23,2024-05-16,Chile,Concepción,Pending,PayPal,WH-SCL-05,38.0,36.0,,3.9
ORD-000443,PRD-0027,Protein Powder 2kg,electronics,Global Cargo Ltda,87.0,1006.37,87554.19,MXN,2022-03-11,2022-03-26,Brasil,Brasília,In Transit,Cash,WH-BOG-01,45.0,38.2,maria.g@gmail.com,1.4
ORD-000438,PRD-0046,Bluetooth Speaker,Unknown,FastShip Colombia,214.0,1363.01,48240.85,USD,2023-05-20,2023-07-14,Chile,Valparaíso,In Transit,Bank Transfer,WH-BOG-01,43.0,37.1,ana.m@gmail.com,3.8
ORD-000444,PRD-0014,Wireless Headset,Electronics,Andean Freight Co.,259.0,302.48,,BRL,2023-05-09,2023-11-04,Chile,Valparaíso,Cancelled,PayPal,WH-SCL-05,41.0,4.4,luis.p@outlook.com,2.1
ORD-000445,PRD-0006,Industrial Drill,Personal Care,FastShip Colombia,86.0,1850.29,159124.94,USD$,2023-03-08,2023-10-02,Chile,Concepción,Pending,Cash,WH-SCL-05,24.0,28.0,sofia.v@company.co,4.5
ORD-000446,PRD-0041,Mechanical Keyboard,Food & Beverage,Unknown,12955.0,1636.5,21200857.5,USD,2024-02-14,2024-03-12,Colombia,Cali,Delivered,Unknown,WH-LIM-04,18.0,4.0,ana.m@company.co,2.4
ORD-000447,PRD-0015,Wireless Headset,Food & Beverage,Pacific Trade SA S,184.0,8.22,1512.48,MXN,2024-07-15,2024-08-08,Colombia,Medellín,Pending,PayPal,WH-SCL-05,1.0,4.7,ana.m@gmail.com,1.5
ORD-000448,PRD-0002,Coffee Maker 12cup,Food & Beverage,Global Cargo Ltda,49.0,1027.93,50368.57,COP,2022-03-16,2022-04-29,Mexico,"Calle 775, Ciudad de México (Mexico) 06600",Delivered,Bank Transfer,WH-BOG-01,43.0,17.8,sofia.v@company.co,3.0
ORD-000449,PRD-0032,Industrial Drill,Personal Care,Logistics Pro S.A.,354.0,2003.5,709239.0,USD,2024-03-06,2024-03-21,Brasil,São Paulo,Cancelled,Bank Transfer,WH-CAL-03,9.0,20.5,luis.p@yahoo.com,2.2
